episode,environment_steps,epsilon,reward,loss,charging_target_reached,charge_phase_constraints_satisfied,failure_reason,initial_soc,elapsed_wall_s
611,19801,0.31456249999999997,-47.60600175825386,3856.52490234375,True,False,,"[0.5697324458773915, 0.536387096571263, 0.61856931192086]",9372.7221596
612,19831,0.314365625,-142.20342592961083,,True,False,,"[0.574578206155042, 0.23442476499092768, 0.5836829865930417]",9388.1886585
613,19864,0.31408437499999997,-81.94915558177051,3755.270751953125,True,False,,"[0.1, 0.2, 0.3]",9405.1287259
614,19890,0.313775,-141.4910883859711,,True,False,,"[0.3, 0.5, 0.7]",9419.1501683
615,19923,0.31353125000000004,-224.49907324541505,9518.1982421875,True,False,,"[0.1842368582621291, 0.1633117518197454, 0.6362877140238583]",9436.507899100001
616,19953,0.313221875,-98.94145525060316,10863.1318359375,True,False,,"[0.1611213079867026, 0.43914613614438713, 0.4063735485616672]",9452.3208665
617,19986,0.312940625,-103.29332011765817,,True,False,,"[0.1, 0.2, 0.3]",9469.264078
618,20016,0.31263125,-148.79918102357618,866.42724609375,True,False,,"[0.3, 0.5, 0.7]",9484.449592500001
619,20044,0.31235,-164.33772437517231,,True,False,,"[0.2290073770763612, 0.5252416722534833, 0.6619647571346604]",9630.328974
620,20077,0.3120875,-83.7003747884719,3816.12451171875,True,False,,"[0.3374943415365822, 0.495615090736767, 0.296825284998691]",9647.5384185
621,20112,0.311778125,-100.07456624707518,9425.7353515625,True,False,,"[0.1, 0.2, 0.3]",9665.1988506
622,20138,0.31145,-121.96776234854714,,True,False,,"[0.3, 0.5, 0.7]",9678.7284938
623,20169,0.31120625,-203.32931699428116,6671.15966796875,True,False,,"[0.1793089494495108, 0.6510651355460849, 0.7383313399408591]",9693.5512935
624,20197,0.31091562500000003,-183.6929325715805,,True,False,,"[0.16975467553263787, 0.30205941363363853, 0.6745783933809891]",9707.947907
625,20231,0.310653125,-121.34249471376253,6493.4638671875,True,False,,"[0.1, 0.2, 0.3]",9725.3769487
626,20259,0.310334375,-134.65659870310537,10220.2685546875,True,False,,"[0.3, 0.5, 0.7]",9740.0663384
627,20284,0.310071875,-50.81748717912923,,True,False,,"[0.3521913297543947, 0.38463422694410965, 0.5303676743844248]",9753.082166
628,20315,0.3098375,-172.23760940979855,13348.7978515625,True,False,,"[0.17590609478787142, 0.4111395097502394, 0.5925645990520862]",9768.8745335
629,20346,0.309546875,-100.88419701322827,,True,False,,"[0.1, 0.2, 0.3]",9784.9692964
630,20374,0.30925625,-2142.108863367452,3435.915283203125,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",9800.1626972
631,20411,0.30899375,-202.36872368333644,6753.73876953125,True,False,,"[0.7351219095126275, 0.5183230593828262, 0.1773116385865231]",9816.131660000001
632,20439,0.308646875,-123.39112864433044,,True,False,,"[0.3883583152615129, 0.6755406772557631, 0.6542141708083778]",9829.9251737
633,20472,0.30838437500000004,-101.03229988452016,6642.9521484375,True,False,,"[0.1, 0.2, 0.3]",9847.1862202
634,20502,0.308075,-135.8884442874252,10619.7705078125,True,False,,"[0.3, 0.5, 0.7]",9862.0141044
635,20531,0.30779375,-88.00999596314921,,True,False,,"[0.34575671681366, 0.4782350502079957, 0.5564072972535152]",9875.812730900001
636,20555,0.307521875,-33.45761755316204,18027.287109375,True,False,,"[0.6038122011154395, 0.6063849660376393, 0.5454068193265286]",9889.5739798
637,20591,0.307296875,-103.96897199909318,,True,False,,"[0.1, 0.2, 0.3]",9907.2524147
638,20619,0.306959375,-138.02910080961828,4243.802734375,True,False,,"[0.3, 0.5, 0.7]",9922.0424618
639,20648,0.306696875,-189.98723769818218,,True,False,,"[0.260906274520998, 0.21990063191388398, 0.7179793552202]",9936.3172898
640,20667,0.306425,-66.24079542606273,9608.9375,True,False,,"[0.5195446689541195, 0.7467963398270726, 0.5966567918054959]",9948.2250552
641,20700,0.30624687500000003,-88.66065430404491,6835.2802734375,True,False,,"[0.1, 0.2, 0.3]",9964.774403
642,20724,0.3059375,-120.06545572894225,,True,False,,"[0.3, 0.5, 0.7]",9977.6339676
643,20752,0.3057125,-31.132355948481578,13187.419921875,True,False,,"[0.32774087136814745, 0.2558151839049693, 0.28426129594116734]",9992.6531384
644,20783,0.30545,-78.57617498400208,,True,False,,"[0.2566127813717792, 0.16150084002354992, 0.44393294317997667]",10008.5295044
645,20820,0.305159375,-98.8783371550792,9441.26171875,True,False,,"[0.1, 0.2, 0.3]",10026.6276065
646,20844,0.3048125,-111.06694904726504,,True,False,,"[0.3, 0.5, 0.7]",10040.0489395
647,20874,0.3045875,-156.58756337539475,797.88134765625,True,False,,"[0.5850479191862161, 0.2739249188167927, 0.6554409381274526]",10054.7814993
648,20899,0.30430625,-37.774135945061545,,True,False,,"[0.36300078462259056, 0.30529712046071, 0.20588380340394552]",10069.175966
649,20929,0.304071875,-76.3655534170833,10169.3193359375,True,False,,"[0.1, 0.2, 0.3]",10084.4167867
650,20955,0.303790625,-119.41112110781515,6632.96533203125,True,False,,"[0.3, 0.5, 0.7]",10096.9973369
651,20984,0.303546875,-90.91070593868643,,True,False,,"[0.6338558637066417, 0.38451673022373767, 0.35427861989488496]",10111.2223412
652,21016,0.303275,-66.41368749688834,6025.82373046875,True,False,,"[0.13911059515467394, 0.24615424763163096, 0.24647481357564405]",10128.726742
653,21045,0.302975,-91.80641262348838,,True,False,,"[0.1, 0.2, 0.3]",10144.8951634
654,21071,0.302703125,-128.43836161248623,3652.97509765625,True,False,,"[0.3, 0.5, 0.7]",10158.8915088
655,21098,0.302459375,-82.61773255006774,,True,False,,"[0.3865982636439137, 0.17298758800073372, 0.19012198463994207]",10173.1472681
656,21132,0.30220625,-246.06612202878003,3740.638427734375,True,False,,"[0.1544643452645259, 0.6357262257670498, 0.6641870295836166]",10189.2641475
657,21163,0.3018875,-85.87605956559058,6733.5859375,True,False,,"[0.1, 0.2, 0.3]",10206.0429571
658,21194,0.301596875,-129.1165801341691,,True,False,,"[0.3, 0.5, 0.7]",10221.8056375
659,21215,0.30130625,-58.797321514405056,9460.61328125,True,False,,"[0.6771366281376563, 0.7358428649981232, 0.4847499366189877]",10233.9226832
660,21240,0.301109375,-129.14083724455713,,True,False,,"[0.6834420676210199, 0.26256757492830163, 0.46396678598817676]",10247.13735
661,21274,0.300875,-135.20816867898023,9576.05859375,True,False,,"[0.1, 0.2, 0.3]",10264.702401400002
662,21303,0.30055624999999997,-130.10203043139515,3706.176513671875,True,False,,"[0.3, 0.5, 0.7]",10278.5982693
663,21329,0.300284375,-83.2258966692139,,True,False,,"[0.33707567344338873, 0.2414898725181362, 0.5274942750318444]",10292.4806442
664,21354,0.300040625,-69.81528004858103,647.4557495117188,True,False,,"[0.5429809328803661, 0.45845813861311335, 0.35491154043051953]",10306.2404565
665,21381,0.29980625,-81.32855787584096,,True,False,,"[0.1, 0.2, 0.3]",10321.324795100001
666,21409,0.299553125,-152.61512065861288,6532.80029296875,True,False,,"[0.3, 0.5, 0.7]",10336.419926900002
667,21435,0.29929062500000003,-124.140284332674,,True,False,,"[0.5598038740982901, 0.2549229369763982, 0.6006446052676505]",10349.4436471
668,21459,0.29904687500000005,-31.227397641249873,9216.857421875,True,False,,"[0.27487410539425483, 0.35887304419193056, 0.19027695270469358]",10363.526810899999
669,21489,0.298821875,-94.72402957313162,,True,False,,"[0.1, 0.2, 0.3]",10380.2055655
670,21514,0.298540625,-135.49257112993564,6506.587890625,True,False,,"[0.3, 0.5, 0.7]",10394.6076995
671,21545,0.29830625,-163.88789864121398,,True,False,,"[0.5238225927614286, 0.14014652997574248, 0.5923097365697588]",10409.9813354
672,21571,0.298015625,-61.09338832258642,11154.142578125,True,False,,"[0.46262202760055304, 0.2553314984770755, 0.30858773497490677]",10424.1133481
673,21607,0.297771875,-149.08256860156587,3870.663330078125,True,False,,"[0.1, 0.2, 0.3]",10442.2712857
674,21633,0.297434375,-131.18631463242485,,True,False,,"[0.3, 0.5, 0.7]",10455.095651
675,21647,0.297190625,-21.47557229795209,,True,False,,"[0.6527463650252469, 0.7384882586498095, 0.6501922422773566]",10463.6821443
676,21676,0.297059375,-102.12047006817174,10416.3603515625,True,False,,"[0.2774727355092004, 0.5762743735971961, 0.2828919793910572]",10479.5243152
677,21711,0.2967875,-96.7272668145053,3428.6494140625,True,False,,"[0.1, 0.2, 0.3]",10497.518172
678,21733,0.29645937499999997,-2117.662843930022,,False,False,event: Maximum voltage [V],"[0.3, 0.5, 0.7]",10510.3588968
679,21758,0.296253125,-60.044558645566795,599.5187377929688,True,False,,"[0.47105911371387443, 0.24685705458965151, 0.24877188760570723]",10524.4789916
680,21789,0.29601875,-118.83595776337194,,True,False,,"[0.4290860035176155, 0.4497565510173388, 0.10184934810283167]",10540.607073399999
681,21822,0.295728125,-96.95209391275965,6398.427734375,True,False,,"[0.1, 0.2, 0.3]",10558.431025400001
682,21849,0.29541875,-138.05768182834754,,True,False,,"[0.3, 0.5, 0.7]",10571.7662054
683,21879,0.295165625,-122.14271748841176,3512.739013671875,True,False,,"[0.5995345632638928, 0.15165623535318803, 0.33679338024054933]",10588.2207123
684,21901,0.294884375,-34.88949563764931,12378.4111328125,True,False,,"[0.4782735854369061, 0.5806427133473364, 0.5563720188715868]",10599.964139200001
685,21933,0.294678125,-97.63448408023987,,True,False,,"[0.1, 0.2, 0.3]",10616.339699700002
686,21960,0.294378125,-141.54925904537265,3545.877685546875,True,False,,"[0.3, 0.5, 0.7]",10631.128530500002
687,21988,0.29412499999999997,-141.35132588628684,,True,False,,"[0.5430379700409709, 0.20276906331906935, 0.48278975329439455]",10646.1182113
688,22017,0.2938625,-158.54479844456438,571.963134765625,True,False,,"[0.6468883608066147, 0.18120636607951401, 0.3145403895233505]",10661.607459800001
689,22045,0.293590625,-83.01661356832511,,True,False,,"[0.1, 0.2, 0.3]",10676.795389899999
690,22072,0.293328125,-127.24621497477787,3697.646728515625,True,False,,"[0.3, 0.5, 0.7]",10690.6603072
691,22102,0.293075,-37.94836527227099,16866.220703125,True,False,,"[0.35172173890015257, 0.32442877028778067, 0.296841042023707]",10706.0026588
692,22128,0.29279374999999996,-67.26361778242021,,True,False,,"[0.5491114446449785, 0.3885633721496895, 0.4648733482485945]",10719.191810600001
693,22160,0.29255,-79.7842097591391,12505.6455078125,True,False,,"[0.1, 0.2, 0.3]",10735.742475899999
694,22186,0.29225,-122.57766364616458,,True,False,,"[0.3, 0.5, 0.7]",10748.7126192
695,22217,0.29200625,-105.63211476513206,3763.288818359375,True,False,,"[0.47612793021323363, 0.27490551875064917, 0.18168113228863397]",10765.19675
696,22247,0.291715625,-41.299111746174816,,True,False,,"[0.4390171526255454, 0.40501272298807744, 0.31399904067003104]",10780.1897588
697,22281,0.291434375,-95.98777965429193,6109.2998046875,True,False,,"[0.1, 0.2, 0.3]",10798.5113131
698,22308,0.291115625,-149.54602304271347,6745.576171875,True,False,,"[0.3, 0.5, 0.7]",10812.944585000001
699,22338,0.2908625,-93.99339763000322,,True,False,,"[0.30127301032838427, 0.1565187950474085, 0.396547136403972]",10828.161534400002
700,22366,0.29058125,-161.36719319175538,3936.711181640625,True,False,,"[0.33359728786368004, 0.7117296606354782, 0.65266432673981]",10843.625003500001
701,22398,0.29031875,-100.20470213070364,,True,False,,"[0.1, 0.2, 0.3]",10859.744757200002
702,22428,0.29001875,-156.06019550960954,9947.5,True,False,,"[0.3, 0.5, 0.7]",10874.850504000002
703,22450,0.2897375,-59.26851222180789,3915.880615234375,True,False,,"[0.5312580955640167, 0.612163840889176, 0.6537565505828172]",10887.534504700001
704,22485,0.28953125,-164.352146766558,,True,False,,"[0.17972343085084447, 0.591525116504771, 0.1586506577670712]",10904.266707899998
705,22515,0.289203125,-85.30715022276067,3416.80908203125,True,False,,"[0.1, 0.2, 0.3]",10920.2071183
706,22543,0.288921875,-157.4651325189156,,True,False,,"[0.3, 0.5, 0.7]",10934.8224998
707,22571,0.288659375,-78.55062201921238,4030.052978515625,True,False,,"[0.1997983861058137, 0.27366356571313055, 0.39526691587339524]",10950.8385509
708,22604,0.288396875,-189.7958981192965,3650.365966796875,True,False,,"[0.12050713937414402, 0.6643094785803938, 0.5072156757549519]",10967.172177699998
709,22633,0.2880875,-103.89795646198898,,True,False,,"[0.1, 0.2, 0.3]",10983.2826452
710,22658,0.287815625,-133.05915470629287,3449.371337890625,True,False,,"[0.3, 0.5, 0.7]",10995.3662812
711,22672,0.28758125,-2117.709646923388,,False,False,event: Maximum voltage [V],"[0.4304931482127323, 0.25402856686412045, 0.693707362394168]",11005.325468300001
712,22706,0.28745,-87.52114131100073,12776.9140625,True,False,,"[0.41055531670396617, 0.53301423560401, 0.5544875387924554]",11021.3562223
713,22739,0.28713124999999995,-85.67731226117645,,True,False,,"[0.1, 0.2, 0.3]",11037.523164499999
714,22767,0.286821875,-146.71303380031748,13207.580078125,True,False,,"[0.3, 0.5, 0.7]",11051.036515
715,22791,0.28655937499999995,-57.705589213126586,,True,False,,"[0.49208414389605404, 0.2853460859268475, 0.5234770182667515]",11064.9219638
716,22812,0.286334375,-63.59973770646332,4191.81982421875,True,False,,"[0.6122421680202185, 0.5139777114043991, 0.6975965646083526]",11077.443283699999
717,22843,0.2861375,-89.68969196502646,,True,False,,"[0.1, 0.2, 0.3]",11093.995786800002
718,22869,0.285846875,-126.65497879895513,803.9915161132812,True,False,,"[0.3, 0.5, 0.7]",11107.898910299999
719,22896,0.28560312499999996,-80.06251365665467,,True,False,,"[0.2856685634288501, 0.5238222543233738, 0.40594937396128095]",11122.5272104
720,22926,0.28535,-169.76778835309287,6727.37158203125,True,False,,"[0.24301726472489474, 0.7292033338662112, 0.2836050125688323]",11138.755681999999
721,22957,0.28506875,-81.34403444187161,9535.8603515625,True,False,,"[0.1, 0.2, 0.3]",11155.9081741
722,22985,0.284778125,-152.16514776252427,,True,False,,"[0.3, 0.5, 0.7]",11170.7965372
723,23015,0.284515625,-155.06768447340784,6852.46142578125,True,False,,"[0.6493441638061019, 0.1677520938324207, 0.33949802732009404]",11186.232464600002
724,23045,0.284234375,-142.45319650057402,,True,False,,"[0.33583819219830224, 0.6596317489021167, 0.1456031391689983]",11201.467304599999
725,23076,0.28395312500000003,-85.3079707557556,11988.3193359375,True,False,,"[0.1, 0.2, 0.3]",11217.8549074
726,23104,0.2836625,-132.33333861009606,3548.17724609375,True,False,,"[0.3, 0.5, 0.7]",11232.4784091
727,23134,0.2834,-60.384441293726425,,True,False,,"[0.547068603077919, 0.5081638996156655, 0.43146239226512517]",11246.600959300002
728,23160,0.28311875,-32.37747011295247,6690.77685546875,True,False,,"[0.29860354946258305, 0.3601926235786217, 0.3426442390005455]",11261.6422451
729,23190,0.282875,-83.5095527852387,,True,False,,"[0.1, 0.2, 0.3]",11277.9386041
730,23215,0.28259375,-114.0819574778892,3306.5966796875,True,False,,"[0.3, 0.5, 0.7]",11291.491918
731,23246,0.28235937499999997,-151.53033353688787,,True,False,,"[0.11867074537073352, 0.5508766537119426, 0.2143375312568726]",11306.8992497
732,23273,0.28206875,-128.70833537616807,536.8016967773438,True,False,,"[0.6405239416206532, 0.3003477159892034, 0.6746696814558466]",11321.6098246
733,23302,0.281815625,-96.20662825228015,5869.8095703125,True,False,,"[0.1, 0.2, 0.3]",11338.220968900001
734,23326,0.28154375,-129.1847962038634,,True,False,,"[0.3, 0.5, 0.7]",11350.1629885
735,23349,0.28131875,-72.18272162990816,,True,False,,"[0.49789082804807805, 0.6825273771520495, 0.5480643272142317]",11363.470903500001
736,23381,0.281103125,-104.7302425514231,711.4176025390625,True,False,,"[0.49341674989586903, 0.32502322032433073, 0.14382345921269948]",11379.8408438
737,23412,0.280803125,-92.48523772544382,15352.1962890625,True,False,,"[0.1, 0.2, 0.3]",11396.454853800002
738,23438,0.2805125,-126.76626896212933,,True,False,,"[0.3, 0.5, 0.7]",11410.0187129
739,23470,0.28026874999999996,-62.96223309415947,10623.0751953125,True,False,,"[0.5566875177672301, 0.5387813091227048, 0.6201964419028115]",11425.132939
740,23499,0.27996875,-63.88064157758155,,True,False,,"[0.3564243359057593, 0.40438981552985775, 0.2254045623666657]",11440.476208799999
741,23535,0.27969687499999996,-129.47068915552703,9540.021484375,True,False,,"[0.1, 0.2, 0.3]",11458.928038900001
742,23561,0.27935937499999997,-132.86552196928452,6991.5703125,True,False,,"[0.3, 0.5, 0.7]",11472.516472300002
743,23599,0.279115625,-142.83575671491022,,True,False,,"[0.16805458022410158, 0.4817001511236396, 0.1692965047407914]",11490.4786068
744,23621,0.27875937500000003,-38.87808633178801,565.6765747070312,True,False,,"[0.5118804179820012, 0.46080377958803365, 0.3753480716234274]",11502.895696700001
745,23653,0.27855312499999996,-91.90030687517479,523.3157958984375,True,False,,"[0.1, 0.2, 0.3]",11519.929784299999
746,23678,0.278253125,-127.40111452937711,,True,False,,"[0.3, 0.5, 0.7]",11533.137423700002
747,23707,0.27801875,-164.80580847563746,13516.0400390625,True,False,,"[0.629898180241532, 0.18313485655800682, 0.6209541458799042]",11548.88999
748,23737,0.277746875,-171.16162450432745,,True,False,,"[0.7033471848300612, 0.2966958552049146, 0.12583158323614338]",11563.407022700001
749,23771,0.277465625,-89.68732165823742,3200.729736328125,True,False,,"[0.1, 0.2, 0.3]",11580.669774999998
750,23795,0.277146875,-122.95397578602689,,True,False,,"[0.3, 0.5, 0.7]",11592.7025034
751,23830,0.276921875,-110.54063489642786,748.2079467773438,True,False,,"[0.2817662329092132, 0.439957895592873, 0.12421352758144541]",11609.687238499999
752,23859,0.27659374999999997,-95.8117710763278,7211.1005859375,True,False,,"[0.5324303489955016, 0.736725931507337, 0.5103891055955891]",11623.984969600002
753,23889,0.276321875,-89.5289233725515,,True,False,,"[0.1, 0.2, 0.3]",11640.313304300002
754,23918,0.276040625,-148.07638286882977,9525.583984375,True,False,,"[0.3, 0.5, 0.7]",11654.905460900001
755,23945,0.27576875,-133.5794413350424,,True,False,,"[0.5723200980515251, 0.291414807867736, 0.6983795691129423]",11668.525633000001
756,23964,0.27551562500000004,-2151.157072095163,9501.4130859375,False,False,event: Maximum voltage [V],"[0.3708221773390269, 0.21359499724489212, 0.7347305830445263]",11679.4226672
757,23995,0.2753375,-100.23991617709478,,True,False,,"[0.1, 0.2, 0.3]",11695.2053285
758,24024,0.275046875,-149.5820367895692,6092.5810546875,True,False,,"[0.3, 0.5, 0.7]",11710.2955252
759,24054,0.274775,-134.72701149868678,4290.87255859375,True,False,,"[0.5262216219428668, 0.3876586736439781, 0.1493314579915861]",11724.926679799999
760,24087,0.27449375,-225.0311874862759,,True,False,,"[0.6148494795579242, 0.10916468199381739, 0.5947989395126926]",11739.761051500001
761,24126,0.27418437500000004,-123.79019347732556,10512.9150390625,True,False,,"[0.1, 0.2, 0.3]",11760.5592626
